CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_Total,Segment
13995.0,16,4,861.7,4,3,3,433,10,Loyal Customers
13999.0,16,9,2553.54,4,4,4,444,12,Champions
14000.0,107,2,633.71,2,2,3,223,7,Others
14001.0,72,3,1296.39,3,3,3,333,9,Loyal Customers
14002.0,35,2,529.73,3,2,2,322,7,Potential Loyalists
14004.0,9,4,2962.26,4,3,4,434,11,Loyal Customers
14005.0,34,3,696.56,3,3,3,333,9,Loyal Customers
14006.0,16,3,962.19,4,3,3,433,10,Loyal Customers
14009.0,99,3,685.9300000000001,2,3,3,233,8,At Risk
14012.0,178,1,328.8,1,1,2,112,4,Others
14013.0,11,3,473.02,4,3,2,432,9,Loyal Customers
14016.0,55,5,4328.46,3,4,4,344,11,Loyal Customers
14019.0,39,1,384.29,3,1,2,312,6,Potential Loyalists
14021.0,56,3,631.9,3,3,3,333,9,Loyal Customers
14022.0,126,1,440.0,2,1,2,212,5,Others
14023.0,151,1,273.14,1,1,2,112,4,Others
14024.0,22,2,327.7,4,2,2,422,8,Potential Loyalists
14029.0,45,1,165.20000000000002,3,1,1,311,5,Potential Loyalists
14030.0,22,6,1657.5,4,4,4,444,12,Champions
14031.0,27,16,8390.81,4,4,4,444,12,Champions
14032.0,69,11,1805.47,3,4,4,344,11,Loyal Customers
14034.0,58,3,334.11,3,3,2,332,8,Loyal Customers
14035.0,8,3,837.26,4,3,3,433,10,Loyal Customers
14036.0,185,1,626.65,1,1,3,113,5,Others
14037.0,77,2,147.20000000000002,2,2,1,221,5,Others
14038.0,45,3,1080.52,3,3,3,333,9,Loyal Customers
14040.0,18,11,2429.33,4,4,4,444,12,Champions
14041.0,167,1,141.41,1,1,1,111,3,Others
14044.0,4,3,542.11,4,3,3,433,10,Loyal Customers
14045.0,10,4,1659.75,4,3,4,434,11,Loyal Customers
14046.0,185,1,154.99,1,1,1,111,3,Others
14047.0,100,5,617.32,2,4,3,243,9,At Risk
14048.0,178,2,375.13,1,2,2,122,5,Others
14049.0,59,4,3273.37,3,3,4,334,10,Loyal Customers
14050.0,7,1,485.98,4,1,2,412,7,Potential Loyalists
14051.0,14,18,8554.39,4,4,4,444,12,Champions
14053.0,25,2,260.25,4,2,2,422,8,Potential Loyalists
14055.0,7,1,725.6400000000001,4,1,3,413,8,Potential Loyalists
14056.0,8,22,5329.12,4,4,4,444,12,Champions
14057.0,1,14,4741.42,4,4,4,444,12,Champions
14059.0,167,1,183.6,1,1,1,111,3,Others
14060.0,9,14,4102.78,4,4,4,444,12,Champions
14062.0,13,9,7801.79,4,4,4,444,12,Champions
14064.0,14,5,942.16,4,4,3,443,11,Champions
14066.0,167,1,152.55,1,1,1,111,3,Others
14068.0,221,1,265.85,1,1,2,112,4,Others
14071.0,142,3,225.4,2,3,1,231,6,At Risk
14075.0,162,1,307.92,1,1,2,112,4,Others
14076.0,30,1,122.47,3,1,1,311,5,Potential Loyalists
14077.0,83,3,310.4,2,3,2,232,7,At Risk
14078.0,2,6,1049.37,4,4,3,443,11,Champions
14079.0,25,1,375.1,4,1,2,412,7,Potential Loyalists
14081.0,168,4,904.67,1,3,3,133,7,At Risk
14082.0,265,1,182.25,1,1,1,111,3,Others
14083.0,27,7,548.92,4,4,3,443,11,Champions
14085.0,42,13,3235.44,3,4,4,344,11,Loyal Customers
14088.0,29,8,25431.57,3,4,4,344,11,Loyal Customers
14090.0,225,1,76.32000000000001,1,1,1,111,3,Others
14092.0,32,11,2428.15,3,4,4,344,11,Loyal Customers
14096.0,2,2,20.24,4,2,1,421,7,Potential Loyalists
14099.0,21,9,2298.72,4,4,4,444,12,Champions
14100.0,38,1,194.9,3,1,1,311,5,Potential Loyalists
14101.0,43,5,4944.389999999999,3,4,4,344,11,Loyal Customers
14104.0,55,2,216.20999999999998,3,2,1,321,6,Potential Loyalists
14105.0,140,1,1266.23,2,1,3,213,6,Others
14107.0,77,6,1822.09,2,4,4,244,10,At Risk
14108.0,2,1,291.33,4,1,2,412,7,Potential Loyalists
14110.0,20,6,3246.12,4,4,4,444,12,Champions
14111.0,7,2,247.2,4,2,2,422,8,Potential Loyalists
14112.0,14,8,1809.92,4,4,4,444,12,Champions
14113.0,212,4,-25.25,1,3,1,131,5,At Risk
14114.0,174,2,386.53,1,2,2,122,5,Others
14116.0,22,1,319.97,4,1,2,412,7,Potential Loyalists
14117.0,44,1,90.0,3,1,1,311,5,Potential Loyalists
14119.0,255,1,-19.9,1,1,1,111,3,Others
14127.0,23,3,709.71,4,3,3,433,10,Loyal Customers
14128.0,156,1,305.54,1,1,2,112,4,Others
14129.0,161,1,358.90000000000003,1,1,2,112,4,Others
14130.0,220,1,483.86,1,1,2,112,4,Others
14132.0,14,5,1552.46,4,4,4,444,12,Champions
14133.0,30,5,590.3399999999999,3,4,3,343,10,Loyal Customers
14135.0,6,10,3190.32,4,4,4,444,12,Champions
14141.0,6,1,285.16,4,1,2,412,7,Potential Loyalists
14142.0,274,1,311.81,1,1,2,112,4,Others
14143.0,34,1,115.8,3,1,1,311,5,Potential Loyalists
14145.0,34,4,2257.2,3,3,4,334,10,Loyal Customers
14146.0,155,3,662.3,1,3,3,133,7,At Risk
14147.0,186,1,182.8,1,1,1,111,3,Others
14148.0,134,1,157.2,2,1,1,211,4,Others
14149.0,113,3,259.43,2,3,2,232,7,At Risk
14150.0,260,1,306.18,1,1,2,112,4,Others
14152.0,133,2,304.31,2,2,2,222,6,Others
14154.0,140,2,1345.62,2,2,4,224,8,Others
14155.0,167,1,118.75,1,1,1,111,3,Others
14156.0,15,39,81319.47,4,4,4,444,12,Champions
14157.0,186,2,244.72000000000003,1,2,2,122,5,Others
14159.0,45,8,2173.2,3,4,4,344,11,Loyal Customers
14161.0,116,3,1110.52,2,3,3,233,8,At Risk
14162.0,74,2,289.36,2,2,2,222,6,Others
14163.0,53,3,1659.39,3,3,4,334,10,Loyal Customers
14165.0,176,1,122.53999999999999,1,1,1,111,3,Others
14167.0,66,3,402.1,3,3,2,332,8,Loyal Customers
14173.0,120,1,114.04,2,1,1,211,4,Others
14175.0,16,5,1127.8899999999999,4,4,3,443,11,Champions
14176.0,198,5,574.0,1,4,3,143,8,At Risk
14177.0,80,1,118.08,2,1,1,211,4,Others
14178.0,44,2,312.89,3,2,2,322,7,Potential Loyalists
14180.0,7,27,4002.37,4,4,4,444,12,Champions
14185.0,232,1,197.65,1,1,1,111,3,Others
14188.0,1,6,1376.81,4,4,4,444,12,Champions
14189.0,8,15,2880.94,4,4,4,444,12,Champions
14191.0,9,8,2233.51,4,4,4,444,12,Champions
14193.0,170,1,422.53999999999996,1,1,2,112,4,Others
14194.0,7,19,5562.07,4,4,4,444,12,Champions
14195.0,102,3,962.7,2,3,3,233,8,At Risk
14196.0,7,1,335.52,4,1,2,412,7,Potential Loyalists
14198.0,46,3,347.05,3,3,2,332,8,Loyal Customers
14199.0,119,1,185.39999999999998,2,1,1,211,4,Others
14201.0,50,7,461.84,3,4,2,342,9,Loyal Customers
14205.0,165,2,-15.3,1,2,1,121,4,Others
14206.0,140,2,308.26,2,2,2,222,6,Others
14209.0,22,6,1870.03,4,4,4,444,12,Champions
14210.0,6,6,1905.8400000000001,4,4,4,444,12,Champions
14211.0,108,8,880.84,2,4,3,243,9,At Risk
14213.0,272,1,-1192.2,1,1,1,111,3,Others
14214.0,57,5,895.01,3,4,3,343,10,Loyal Customers
14215.0,87,5,1086.47,2,4,3,243,9,At Risk
14217.0,56,12,1035.18,3,4,3,343,10,Loyal Customers
14220.0,148,2,632.4,1,2,3,123,6,Others
14221.0,14,8,2612.06,4,4,4,444,12,Champions
14222.0,78,1,683.17,2,1,3,213,6,Others
14223.0,58,3,640.69,3,3,3,333,9,Loyal Customers
14224.0,11,4,1050.12,4,3,3,433,10,Loyal Customers
14226.0,100,4,1678.85,2,3,4,234,9,At Risk
14227.0,86,11,2389.02,2,4,4,244,10,At Risk
14229.0,192,4,665.53,1,3,3,133,7,At Risk
14231.0,80,5,822.0600000000001,2,4,3,243,9,At Risk
14232.0,16,6,1570.84,4,4,4,444,12,Champions
14233.0,112,3,959.1,2,3,3,233,8,At Risk
14235.0,58,4,2802.86,3,3,4,334,10,Loyal Customers
14236.0,273,1,189.3,1,1,1,111,3,Others
14237.0,274,1,161.0,1,1,1,111,3,Others
14238.0,227,1,146.85,1,1,1,111,3,Others
14239.0,31,9,1358.19,3,4,4,344,11,Loyal Customers
14240.0,126,1,226.85,2,1,1,211,4,Others
14241.0,84,1,213.70000000000002,2,1,1,211,4,Others
14242.0,135,2,280.55,2,2,2,222,6,Others
14243.0,35,10,1948.14,3,4,4,344,11,Loyal Customers
14245.0,77,5,1677.48,2,4,4,244,10,At Risk
14246.0,11,3,1474.06,4,3,4,434,11,Loyal Customers
14247.0,179,1,136.76999999999998,1,1,1,111,3,Others
14248.0,219,1,302.58,1,1,2,112,4,Others
14256.0,155,3,935.0600000000001,1,3,3,133,7,At Risk
14257.0,24,4,2725.84,4,3,4,434,11,Loyal Customers
14258.0,49,8,9366.42,3,4,4,344,11,Loyal Customers
14259.0,42,1,120.0,3,1,1,311,5,Potential Loyalists
14262.0,8,3,855.0,4,3,3,433,10,Loyal Customers
14264.0,55,3,319.47,3,3,2,332,8,Loyal Customers
14265.0,10,2,530.18,4,2,2,422,8,Potential Loyalists
14267.0,51,7,1279.09,3,4,3,343,10,Loyal Customers
14270.0,232,1,492.65000000000003,1,1,2,112,4,Others
14271.0,126,1,112.32,2,1,1,211,4,Others
14272.0,155,1,132.09,1,1,1,111,3,Others
14273.0,37,3,450.05,3,3,2,332,8,Loyal Customers
14276.0,81,3,644.1,2,3,3,233,8,At Risk
14277.0,113,1,1637.43,2,1,4,214,7,Others
14280.0,97,1,134.04,2,1,1,211,4,Others
14282.0,10,9,2495.44,4,4,4,444,12,Champions
14285.0,77,1,5.9,2,1,1,211,4,Others
14286.0,143,1,2050.08,2,1,4,214,7,Others
14287.0,83,3,57.88,2,3,1,231,6,At Risk
14288.0,113,2,413.85,2,2,2,222,6,Others
14289.0,35,5,832.78,3,4,3,343,10,Loyal Customers
14290.0,217,2,770.36,1,2,3,123,6,Others
14291.0,14,8,2345.59,4,4,4,444,12,Champions
14292.0,46,7,2552.31,3,4,4,344,11,Loyal Customers
14293.0,48,3,739.41,3,3,3,333,9,Loyal Customers
14295.0,233,1,-11.5,1,1,1,111,3,Others
14297.0,175,1,232.6,1,1,1,111,3,Others
14298.0,24,36,35591.84,4,4,4,444,12,Champions
14299.0,8,10,1398.89,4,4,4,444,12,Champions
14301.0,8,2,632.04,4,2,3,423,9,Potential Loyalists
14304.0,123,2,197.1,2,2,1,221,5,Others
14305.0,14,4,993.25,4,3,3,433,10,Loyal Customers
14307.0,35,4,2307.89,3,3,4,334,10,Loyal Customers
14309.0,69,7,1277.17,3,4,3,343,10,Loyal Customers
14311.0,126,2,229.71,2,2,1,221,5,Others
14312.0,87,4,854.59,2,3,3,233,8,At Risk
14314.0,7,1,120.0,4,1,1,411,6,Potential Loyalists
14315.0,30,5,1550.15,3,4,4,344,11,Loyal Customers
14320.0,107,3,343.11,2,3,2,232,7,At Risk
14321.0,17,3,900.65,4,3,3,433,10,Loyal Customers
14323.0,15,4,574.26,4,3,3,433,10,Loyal Customers
14326.0,135,2,166.85,2,2,1,221,5,Others
14327.0,64,1,311.65,3,1,2,312,6,Potential Loyalists
14329.0,9,8,3443.78,4,4,4,444,12,Champions
14331.0,25,2,462.65999999999997,4,2,2,422,8,Potential Loyalists
14332.0,48,1,119.04,3,1,1,311,5,Potential Loyalists
14334.0,23,7,2000.76,4,4,4,444,12,Champions
14336.0,99,3,1114.39,2,3,3,233,8,At Risk
14338.0,59,4,554.22,3,3,3,333,9,Loyal Customers
14339.0,135,4,289.90999999999997,2,3,2,232,7,At Risk
14340.0,119,1,134.7,2,1,1,211,4,Others
14341.0,31,7,1123.6200000000001,3,4,3,343,10,Loyal Customers
14342.0,38,4,358.89,3,3,2,332,8,Loyal Customers
14344.0,28,8,889.9300000000001,3,4,3,343,10,Loyal Customers
14346.0,21,2,1021.58,4,2,3,423,9,Potential Loyalists
14348.0,161,1,409.57,1,1,2,112,4,Others
14350.0,171,2,258.7,1,2,2,122,5,Others
14351.0,65,1,51.0,3,1,1,311,5,Potential Loyalists
14352.0,58,4,1078.96,3,3,3,333,9,Loyal Customers
14353.0,116,1,90.6,2,1,1,211,4,Others
14355.0,266,1,174.4,1,1,1,111,3,Others
14364.0,9,8,3717.35,4,4,4,444,12,Champions
14367.0,38,12,5364.7,3,4,4,344,11,Loyal Customers
14368.0,220,1,155.0,1,1,1,111,3,Others
14371.0,196,1,100.5,1,1,1,111,3,Others
14373.0,259,1,76.55,1,1,1,111,3,Others
14375.0,86,1,257.68,2,1,2,212,5,Others
14377.0,92,2,617.05,2,2,3,223,7,Others
14379.0,196,1,110.98,1,1,1,111,3,Others
14383.0,64,1,242.09,3,1,1,311,5,Potential Loyalists
14386.0,197,1,142.4,1,1,1,111,3,Others
14387.0,10,1,440.76,4,1,2,412,7,Potential Loyalists
14388.0,22,6,1821.66,4,4,4,444,12,Champions
14389.0,52,3,292.8,3,3,2,332,8,Loyal Customers
14390.0,45,6,1570.51,3,4,4,344,11,Loyal Customers
14393.0,119,1,67.95,2,1,1,211,4,Others
14395.0,78,7,1956.27,2,4,4,244,10,At Risk
14396.0,272,1,110.35000000000001,1,1,1,111,3,Others
14397.0,10,9,856.0,4,4,3,443,11,Champions
14400.0,42,2,559.7,3,2,3,323,8,Potential Loyalists
14401.0,8,9,2766.2999999999997,4,4,4,444,12,Champions
14403.0,31,5,1426.31,3,4,4,344,11,Loyal Customers
14404.0,9,6,1307.92,4,4,3,443,11,Champions
14406.0,20,1,156.75,4,1,1,411,6,Potential Loyalists
14407.0,8,9,2111.08,4,4,4,444,12,Champions
14408.0,31,5,1996.51,3,4,4,344,11,Loyal Customers
14409.0,23,6,1792.5300000000002,4,4,4,444,12,Champions
14410.0,42,11,639.0600000000001,3,4,3,343,10,Loyal Customers
14411.0,211,1,1063.0,1,1,3,113,5,Others
14413.0,263,1,122.7,1,1,1,111,3,Others
14414.0,10,6,1125.23,4,4,3,443,11,Champions
14415.0,24,11,3272.27,4,4,4,444,12,Champions
14418.0,9,1,150.44,4,1,1,411,6,Potential Loyalists
14419.0,153,2,307.56,1,2,2,122,5,Others
14421.0,112,1,455.18,2,1,2,212,5,Others
14422.0,71,2,1032.15,3,2,3,323,8,Potential Loyalists
14423.0,119,1,265.2,2,1,2,212,5,Others
14426.0,41,10,2360.59,3,4,4,344,11,Loyal Customers
14428.0,133,3,326.38,2,3,2,232,7,At Risk
14431.0,199,2,397.76,1,2,2,122,5,Others
14437.0,44,2,-43.400000000000006,3,2,1,321,6,Potential Loyalists
14438.0,207,1,131.9,1,1,1,111,3,Others
14439.0,220,1,2661.24,1,1,4,114,6,Others
14440.0,217,2,1185.71,1,2,3,123,6,Others
14441.0,156,4,260.74,1,3,2,132,6,At Risk
14442.0,99,4,1548.87,2,3,4,234,9,At Risk
14443.0,39,6,972.2,3,4,3,343,10,Loyal Customers
14446.0,147,1,303.04,2,1,2,212,5,Others
14447.0,97,2,601.03,2,2,3,223,7,Others
14448.0,265,1,102.35000000000001,1,1,1,111,3,Others
14449.0,147,2,401.3,2,2,2,222,6,Others
14450.0,81,3,483.25,2,3,2,232,7,At Risk
14451.0,95,1,360.0,2,1,2,212,5,Others
14453.0,91,1,119.93,2,1,1,211,4,Others
14456.0,32,3,636.65,3,3,3,333,9,Loyal Customers
14457.0,211,1,113.64,1,1,1,111,3,Others
14459.0,56,1,1837.92,3,1,4,314,8,Potential Loyalists
14460.0,11,4,383.34,4,3,2,432,9,Loyal Customers
14461.0,49,3,2103.06,3,3,4,334,10,Loyal Customers
14462.0,21,12,1499.93,4,4,4,444,12,Champions
14463.0,71,2,309.42,3,2,2,322,7,Potential Loyalists
14465.0,147,3,1058.6200000000001,2,3,3,233,8,At Risk
14466.0,16,5,1580.45,4,4,4,444,12,Champions
14467.0,213,1,131.7,1,1,1,111,3,Others
14470.0,188,1,297.64,1,1,2,112,4,Others
14472.0,4,8,1936.84,4,4,4,444,12,Champions
14473.0,183,1,85.0,1,1,1,111,3,Others
14475.0,67,5,496.14,3,4,2,342,9,Loyal Customers
14476.0,158,1,215.7,1,1,1,111,3,Others
14477.0,85,2,523.0,2,2,2,222,6,Others
14479.0,154,2,316.25,1,2,2,122,5,Others
14481.0,65,2,636.51,3,2,3,323,8,Potential Loyalists
14482.0,140,1,238.1,2,1,1,211,4,Others
14483.0,50,2,129.2,3,2,1,321,6,Potential Loyalists
14487.0,269,2,112.35000000000001,1,2,1,121,4,Others
14489.0,108,1,463.38,2,1,2,212,5,Others
14491.0,76,2,340.93,2,2,2,222,6,Others
14493.0,56,1,611.22,3,1,3,313,7,Potential Loyalists
14495.0,22,1,40.599999999999994,4,1,1,411,6,Potential Loyalists
14496.0,212,2,538.8100000000001,1,2,3,123,6,Others
14497.0,202,2,457.47,1,2,2,122,5,Others
14498.0,17,4,1281.79,4,3,3,433,10,Loyal Customers
14499.0,34,2,370.96000000000004,3,2,2,322,7,Potential Loyalists
14500.0,13,2,335.85,4,2,2,422,8,Potential Loyalists
14501.0,84,2,251.21,2,2,2,222,6,Others
14502.0,50,9,1077.76,3,4,3,343,10,Loyal Customers
14503.0,79,1,597.07,2,1,3,213,6,Others
14504.0,144,3,542.71,2,3,3,233,8,At Risk
14505.0,10,8,4210.2,4,4,4,444,12,Champions
14506.0,63,3,831.66,3,3,3,333,9,Loyal Customers
14507.0,2,5,909.6899999999999,4,4,3,443,11,Champions
14511.0,34,1,138.16,3,1,1,311,5,Potential Loyalists
14512.0,88,2,275.28,2,2,2,222,6,Others
14513.0,1,4,438.49,4,3,2,432,9,Loyal Customers
14514.0,102,2,403.11,2,2,2,222,6,Others
14515.0,92,2,765.65,2,2,3,223,7,Others
14517.0,42,1,252.45,3,1,2,312,6,Potential Loyalists
14520.0,191,1,165.0,1,1,1,111,3,Others
14522.0,99,1,278.63,2,1,2,212,5,Others
14523.0,9,1,241.09,4,1,1,411,6,Potential Loyalists
14524.0,79,5,1052.72,2,4,3,243,9,At Risk
14525.0,1,10,2826.96,4,4,4,444,12,Champions
14527.0,2,61,4656.84,4,4,4,444,12,Champions
14529.0,11,1,135.24,4,1,1,411,6,Potential Loyalists
14530.0,29,4,2021.27,3,3,4,334,10,Loyal Customers
14532.0,137,4,932.85,2,3,3,233,8,At Risk
14533.0,13,2,734.98,4,2,3,423,9,Potential Loyalists
14534.0,20,15,2896.55,4,4,4,444,12,Champions
14535.0,28,2,1653.91,3,2,4,324,9,Potential Loyalists
14536.0,160,1,171.8,1,1,1,111,3,Others
14538.0,157,1,106.5,1,1,1,111,3,Others
14540.0,210,1,195.9,1,1,1,111,3,Others
14541.0,69,7,1315.65,3,4,4,344,11,Loyal Customers
14542.0,86,1,103.25,2,1,1,211,4,Others
14543.0,9,16,2707.99,4,4,4,444,12,Champions
14544.0,262,1,1121.92,1,1,3,113,5,Others
14546.0,102,3,857.51,2,3,3,233,8,At Risk
14548.0,51,2,652.8,3,2,3,323,8,Potential Loyalists
14549.0,212,1,289.24,1,1,2,112,4,Others
14551.0,105,1,125.43,2,1,1,211,4,Others
14552.0,52,1,165.07,3,1,1,311,5,Potential Loyalists
14553.0,119,2,312.32,2,2,2,222,6,Others
14555.0,203,1,197.94,1,1,1,111,3,Others
14560.0,10,14,1404.05,4,4,4,444,12,Champions
14561.0,63,2,566.99,3,2,3,323,8,Potential Loyalists
14562.0,28,8,1706.5,3,4,4,344,11,Loyal Customers
14565.0,14,4,2549.82,4,3,4,434,11,Loyal Customers
14566.0,11,1,1432.0,4,1,4,414,9,Potential Loyalists
14567.0,31,1,800.76,3,1,3,313,7,Potential Loyalists
14570.0,181,2,218.06,1,2,1,121,4,Others
14572.0,11,8,2060.29,4,4,4,444,12,Champions
14573.0,80,13,1603.72,2,4,4,244,10,At Risk
14576.0,273,1,35.400000000000006,1,1,1,111,3,Others
14577.0,64,3,646.64,3,3,3,333,9,Loyal Customers
14583.0,45,4,787.64,3,3,3,333,9,Loyal Customers
14584.0,70,5,1029.26,3,4,3,343,10,Loyal Customers
14586.0,128,3,134.16,2,3,1,231,6,At Risk
14587.0,85,9,1470.6299999999999,2,4,4,244,10,At Risk
14589.0,272,1,39.75,1,1,1,111,3,Others
14591.0,114,1,250.22,2,1,2,212,5,Others
14593.0,99,2,339.59,2,2,2,222,6,Others
14594.0,274,1,255.0,1,1,2,112,4,Others
14595.0,214,1,163.8,1,1,1,111,3,Others
14597.0,92,1,165.1,2,1,1,211,4,Others
14600.0,206,1,393.33000000000004,1,1,2,112,4,Others
14603.0,175,1,660.0,1,1,3,113,5,Others
14606.0,4,93,9146.92,4,4,4,444,12,Champions
14607.0,162,1,495.0,1,1,2,112,4,Others
14608.0,263,1,204.0,1,1,1,111,3,Others
14609.0,44,3,486.36,3,3,2,332,8,Loyal Customers
14616.0,143,3,406.08000000000004,2,3,2,232,7,At Risk
14618.0,238,2,196.95,1,2,1,121,4,Others
14619.0,140,2,379.51,2,2,2,222,6,Others
14620.0,105,3,393.28000000000003,2,3,2,232,7,At Risk
14621.0,28,4,980.3100000000001,3,3,3,333,9,Loyal Customers
14622.0,85,1,320.58000000000004,2,1,2,212,5,Others
14623.0,17,3,608.71,4,3,3,433,10,Loyal Customers
14625.0,86,5,848.48,2,4,3,243,9,At Risk
14626.0,23,3,1553.79,4,3,4,434,11,Loyal Customers
14627.0,212,1,-21.85,1,1,1,111,3,Others
14628.0,143,1,331.58000000000004,2,1,2,212,5,Others
14631.0,136,2,630.08,2,2,3,223,7,Others
14632.0,163,1,114.56,1,1,1,111,3,Others
14633.0,167,1,344.90000000000003,1,1,2,112,4,Others
14636.0,169,1,300.19,1,1,2,112,4,Others
14639.0,21,6,1957.08,4,4,4,444,12,Champions
14640.0,28,5,1484.41,3,4,4,344,11,Loyal Customers
14643.0,71,3,668.61,3,3,3,333,9,Loyal Customers
14644.0,199,1,187.50000000000003,1,1,1,111,3,Others
14645.0,57,2,597.09,3,2,3,323,8,Potential Loyalists
14646.0,1,44,175638.94,4,4,4,444,12,Champions
14647.0,102,1,243.22,2,1,1,211,4,Others
14649.0,113,2,584.22,2,2,3,223,7,Others
14651.0,112,1,416.32,2,1,2,212,5,Others
14653.0,239,1,344.81,1,1,2,112,4,Others
14655.0,123,1,810.56,2,1,3,213,6,Others
14656.0,70,2,291.05,3,2,2,322,7,Potential Loyalists
14657.0,56,4,628.99,3,3,3,333,9,Loyal Customers
14658.0,18,1,123.14,4,1,1,411,6,Potential Loyalists
14659.0,46,9,1568.15,3,4,4,344,11,Loyal Customers
14660.0,1,1,128.95,4,1,1,411,6,Potential Loyalists
14662.0,135,3,524.86,2,3,2,232,7,At Risk
14665.0,197,4,713.86,1,3,3,133,7,At Risk
14667.0,14,19,5478.22,4,4,4,444,12,Champions
14669.0,142,3,1269.99,2,3,3,233,8,At Risk
14670.0,181,2,411.53,1,2,2,122,5,Others
14672.0,135,2,765.55,2,2,3,223,7,Others
14673.0,268,1,373.49,1,1,2,112,4,Others
14676.0,48,6,1685.92,3,4,4,344,11,Loyal Customers
14679.0,272,1,-2.55,1,1,1,111,3,Others
14680.0,22,18,23996.7,4,4,4,444,12,Champions
14681.0,112,1,393.95,2,1,2,212,5,Others
14682.0,88,2,52.0,2,2,1,221,5,Others
14684.0,116,2,519.26,2,2,2,222,6,Others
14687.0,7,1,628.38,4,1,3,413,8,Potential Loyalists
14688.0,30,17,3833.45,3,4,4,344,11,Loyal Customers
14689.0,109,1,112.8,2,1,1,211,4,Others
14690.0,52,2,203.62,3,2,1,321,6,Potential Loyalists
14691.0,113,1,439.6,2,1,2,212,5,Others
14692.0,38,5,582.05,3,4,3,343,10,Loyal Customers
14693.0,165,1,172.9,1,1,1,111,3,Others
14696.0,20,7,1450.56,4,4,4,444,12,Champions
14697.0,119,2,188.60999999999999,2,2,1,221,5,Others
14699.0,115,1,109.13000000000001,2,1,1,211,4,Others
14700.0,90,2,1557.6,2,2,4,224,8,Others
14701.0,73,10,1895.13,2,4,4,244,10,At Risk
14702.0,17,9,1687.7,4,4,4,444,12,Champions
14704.0,43,2,221.16,3,2,1,321,6,Potential Loyalists
14705.0,99,1,179.0,2,1,1,211,4,Others
14708.0,55,3,671.48,3,3,3,333,9,Loyal Customers
14709.0,13,9,3354.54,4,4,4,444,12,Champions
14711.0,10,9,2033.82,4,4,4,444,12,Champions
14712.0,13,1,115.72,4,1,1,411,6,Potential Loyalists
14713.0,28,9,1819.78,3,4,4,344,11,Loyal Customers
14715.0,199,2,247.45,1,2,2,122,5,Others
14716.0,49,1,188.56,3,1,1,311,5,Potential Loyalists
14719.0,80,2,488.12,2,2,2,222,6,Others
14720.0,27,1,155.8,4,1,1,411,6,Potential Loyalists
14722.0,48,1,187.92000000000002,3,1,1,311,5,Potential Loyalists
14723.0,259,3,471.0,1,3,2,132,6,At Risk
14727.0,175,1,268.58,1,1,2,112,4,Others
14729.0,274,1,313.49,1,1,2,112,4,Others
14730.0,8,5,904.21,4,4,3,443,11,Champions
14731.0,106,2,251.01999999999998,2,2,2,222,6,Others
14732.0,7,6,1608.4,4,4,4,444,12,Champions
14733.0,11,13,8922.28,4,4,4,444,12,Champions
14735.0,11,24,3238.31,4,4,4,444,12,Champions
14737.0,29,2,1081.75,3,2,3,323,8,Potential Loyalists
14738.0,31,6,753.09,3,4,3,343,10,Loyal Customers
14739.0,120,3,1307.6200000000001,2,3,3,233,8,At Risk
14740.0,92,4,1423.21,2,3,4,234,9,At Risk
14741.0,14,4,864.96,4,3,3,433,10,Loyal Customers
14744.0,182,7,916.58,1,4,3,143,8,At Risk
14745.0,13,6,1167.16,4,4,3,443,11,Champions
14747.0,148,2,294.3,1,2,2,122,5,Others
14748.0,24,5,1014.81,4,4,3,443,11,Champions
14754.0,196,1,228.26999999999998,1,1,1,111,3,Others
14755.0,13,8,2822.78,4,4,4,444,12,Champions
14758.0,45,4,1484.06,3,3,4,334,10,Loyal Customers
14759.0,13,2,870.85,4,2,3,423,9,Potential Loyalists
14760.0,195,2,53.8,1,2,1,121,4,Others
14761.0,235,1,97.5,1,1,1,111,3,Others
14762.0,164,1,300.52,1,1,2,112,4,Others
14765.0,13,2,95.5,4,2,1,421,7,Potential Loyalists
14766.0,69,6,1481.02,3,4,4,344,11,Loyal Customers
14768.0,28,1,133.20000000000002,3,1,1,311,5,Potential Loyalists
14769.0,9,7,6477.79,4,4,4,444,12,Champions
14770.0,133,2,876.42,2,2,3,223,7,Others
14772.0,13,1,139.26,4,1,1,411,6,Potential Loyalists
14775.0,38,2,701.46,3,2,3,323,8,Potential Loyalists
14776.0,6,9,1849.74,4,4,4,444,12,Champions
14777.0,259,1,-14.5,1,1,1,111,3,Others
14778.0,28,2,730.86,3,2,3,323,8,Potential Loyalists
14779.0,181,3,386.15,1,3,2,132,6,At Risk
14782.0,220,1,200.10000000000002,1,1,1,111,3,Others
14784.0,224,1,114.68,1,1,1,111,3,Others
14790.0,20,2,364.04,4,2,2,422,8,Potential Loyalists
14794.0,104,5,645.64,2,4,3,243,9,At Risk
14795.0,67,1,131.45000000000002,3,1,1,311,5,Potential Loyalists
14796.0,8,22,5585.88,4,4,4,444,12,Champions
14798.0,45,2,97.4,3,2,1,321,6,Potential Loyalists
14800.0,10,12,3741.19,4,4,4,444,12,Champions
14803.0,63,3,845.55,3,3,3,333,9,Loyal Customers
14805.0,214,1,109.25,1,1,1,111,3,Others
14808.0,45,10,1514.36,3,4,4,344,11,Loyal Customers
14810.0,4,10,1869.33,4,4,4,444,12,Champions
